Location,Duration (min),Time interval,Heuristics,Cuts,MIPFocus,AggFill,Obj (min),Time (s)
QHZ-CPZ,60,14:30-15:30,0.0005,0,0,1000,131,3.443
QHZ-CPZ,60,14:30-15:30,0.0005,0,1,1000,131,3.455
QHZ-CPZ,60,14:30-15:30,0.0001,0,1,1,131,4.617
QHZ-CPZ,60,14:30-15:30,0.001,0,0,1,131,4.618
QHZ-CPZ,60,14:30-15:30,0.005,0,1,0,131,4.626
QHZ-CPZ,60,14:30-15:30,0.0001,0,0,-1,131,4.649
QHZ-CPZ,60,14:30-15:30,0.01,0,1,10,131,4.741
QHZ-CPZ,60,14:30-15:30,0.005,0,1,10,131,4.788
QHZ-CPZ,60,15:00-16:00,0.5,0,1,1,257,3.554
QHZ-CPZ,60,15:00-16:00,0.001,2,1,10,257,3.82
QHZ-CPZ,60,15:00-16:00,0.5,0,0,100,257,3.92
QHZ-CPZ,60,15:00-16:00,0.5,0,1,100,257,4.044
QHZ-CPZ,60,15:00-16:00,0.01,0,0,10,257,4.049
QHZ-CPZ,60,15:00-16:00,0.01,2,1,-1,257,4.066
QHZ-CPZ,60,15:00-16:00,0.01,0,0,1,257,4.099
QHZ-CPZ,60,15:00-16:00,0.005,0,0,0,257,4.128
QHZ-CPZ,60,15:30-16:30,0.0001,0,0,1000,95,2.181
QHZ-CPZ,60,15:30-16:30,0.001,0,0,100,95,2.195
QHZ-CPZ,60,15:30-16:30,0.005,-1,0,1000,95,2.352
QHZ-CPZ,60,15:30-16:30,0.005,1,0,100,95,2.394
QHZ-CPZ,60,15:30-16:30,0.005,-1,0,1000,95,2.41
QHZ-CPZ,60,15:30-16:30,0.01,-1,0,1000,95,2.533
QHZ-CPZ,60,15:30-16:30,0.01,-1,0,1000,95,2.544
QHZ-CPZ,60,15:30-16:30,0.005,2,2,1000,95,2.744
QHZ-CPZ,60,16:00-17:00,0.005,0,0,1000,203,2.233
QHZ-CPZ,60,16:00-17:00,0.001,0,0,100,203,2.241
QHZ-CPZ,60,16:00-17:00,0.001,0,1,10,203,2.412
QHZ-CPZ,60,16:00-17:00,0.01,0,0,1,203,2.454
QHZ-CPZ,60,16:00-17:00,0.05,0,0,1,203,2.529
QHZ-CPZ,60,16:00-17:00,0.5,0,0,0,203,2.546
QHZ-CPZ,60,16:00-17:00,0.01,0,1,100,203,2.567
QHZ-CPZ,60,16:00-17:00,0.5,0,0,10,203,2.631
QHZ-CPZ,60,07:00-08:00,0.001,0,0,0,159,18.212
QHZ-CPZ,60,07:00-08:00,0.001,1,0,-1,159,18.242
QHZ-CPZ,60,07:00-08:00,0.01,2,0,-1,159,18.704
QHZ-CPZ,60,07:00-08:00,0.001,2,0,0,159,18.739
QHZ-CPZ,60,07:00-08:00,0.01,0,1,10,159,18.967
QHZ-CPZ,60,07:00-08:00,0.05,0,1,10,159,20.278
QHZ-CPZ,60,07:00-08:00,0.001,3,1,-1,159,20.318
QHZ-CPZ,60,07:00-08:00,0.001,3,1,-1,159,20.518
QHZ-CPZ,60,16:30-17:30,0.005,0,1,10,119,1.569
QHZ-CPZ,60,16:30-17:30,0.005,0,0,-1,119,1.683
QHZ-CPZ,60,16:30-17:30,0.0001,0,0,-1,119,1.684
QHZ-CPZ,60,16:30-17:30,0.01,0,0,-1,119,1.86
QHZ-CPZ,60,16:30-17:30,0.01,0,1,1,119,1.877
QHZ-CPZ,60,16:30-17:30,0.05,0,0,-1,119,1.932
QHZ-CPZ,60,16:30-17:30,0.005,0,1,100,119,1.981
QHZ-CPZ,60,16:30-17:30,0.005,0,0,1000,119,2.022
QHZ-CPZ,60,17:00-18:00,0.05,0,0,1,239,2.113
QHZ-CPZ,60,17:00-18:00,0.1,0,1,0,239,2.173
QHZ-CPZ,60,17:00-18:00,0.5,0,0,10,239,2.179
QHZ-CPZ,60,17:00-18:00,0.01,0,0,10,239,2.248
QHZ-CPZ,60,17:00-18:00,0.001,-1,0,10,239,2.504
QHZ-CPZ,60,17:00-18:00,0.001,1,1,-1,239,2.51
QHZ-CPZ,60,17:00-18:00,0.005,-1,0,0,239,2.51
QHZ-CPZ,60,17:00-18:00,0.001,1,0,0,239,2.545
QHZ-CPZ,60,17:30-18:30,0.0005,0,0,10,262,1.845
QHZ-CPZ,60,17:30-18:30,0.001,0,1,1,262,1.86
QHZ-CPZ,60,17:30-18:30,0.0005,0,0,1,262,1.877
QHZ-CPZ,60,17:30-18:30,0.0005,-1,1,10,262,1.981
QHZ-CPZ,60,17:30-18:30,0.01,0,0,1,262,2.014
QHZ-CPZ,60,17:30-18:30,0.005,1,1,10,262,2.067
QHZ-CPZ,60,17:30-18:30,0.001,2,0,10,262,2.11
QHZ-CPZ,60,17:30-18:30,0.1,0,1,1,262,2.127
QHZ-CPZ,60,18:00-19:00,0.001,0,0,1,186,1.538
QHZ-CPZ,60,18:00-19:00,0.005,-1,0,10,186,1.598
QHZ-CPZ,60,18:00-19:00,0.001,0,0,0,186,1.612
QHZ-CPZ,60,18:00-19:00,0.005,1,0,10,186,1.63
QHZ-CPZ,60,18:00-19:00,0.001,2,1,-1,186,1.683
QHZ-CPZ,60,18:00-19:00,0.05,0,0,10,186,1.684
QHZ-CPZ,60,18:00-19:00,0.01,0,0,-1,186,1.703
QHZ-CPZ,60,18:00-19:00,0.001,2,0,1,186,1.715
QHZ-CPZ,60,18:30-19:30,0.001,1,0,1,191,1.541
QHZ-CPZ,60,18:30-19:30,0.005,3,0,1,191,1.64
QHZ-CPZ,60,18:30-19:30,0.0001,3,0,1,191,1.655
QHZ-CPZ,60,18:30-19:30,0.0001,2,0,-1,191,1.658
QHZ-CPZ,60,18:30-19:30,0.0005,2,1,-1,191,1.682
QHZ-CPZ,60,18:30-19:30,0.005,-1,1,-1,191,1.765
QHZ-CPZ,60,18:30-19:30,0.01,2,0,-1,191,1.778
QHZ-CPZ,60,18:30-19:30,0.1,0,0,-1,191,1.79
QHZ-CPZ,60,19:00-20:00,0.005,1,1,-1,297,3.244
QHZ-CPZ,60,19:00-20:00,0.001,-1,1,-1,297,3.26
QHZ-CPZ,60,19:00-20:00,0.001,-1,0,0,297,3.547
QHZ-CPZ,60,19:00-20:00,0.05,-1,1,-1,297,3.582
QHZ-CPZ,60,19:00-20:00,0.1,0,0,-1,297,3.66
QHZ-CPZ,60,19:00-20:00,0.01,0,0,1,297,3.676
QHZ-CPZ,60,19:00-20:00,0.05,0,2,-1,297,3.874
QHZ-CPZ,60,19:00-20:00,0.001,-1,1,1,297,3.89
QHZ-CPZ,60,19:30-20:30,0.005,2,1,1,199,0.838
QHZ-CPZ,60,19:30-20:30,0.005,2,0,1,199,0.839
QHZ-CPZ,60,19:30-20:30,0.0001,1,0,1,199,0.847
QHZ-CPZ,60,19:30-20:30,0.0001,2,1,-1,199,0.848
QHZ-CPZ,60,19:30-20:30,0.0005,1,0,1,199,0.855
QHZ-CPZ,60,19:30-20:30,0.0001,-1,0,1,199,0.859
QHZ-CPZ,60,19:30-20:30,0.005,1,0,1,199,0.867
QHZ-CPZ,60,19:30-20:30,0.0001,-1,0,1000,199,0.878
QHZ-CPZ,60,20:00-21:00,0.005,2,1,100,204,0.554
QHZ-CPZ,60,20:00-21:00,0.005,0,0,100,204,0.563
QHZ-CPZ,60,20:00-21:00,0.005,0,0,10,204,0.564
QHZ-CPZ,60,20:00-21:00,0.001,0,1,10,204,0.572
QHZ-CPZ,60,20:00-21:00,0.001,0,1,100,204,0.574
QHZ-CPZ,60,20:00-21:00,0.005,3,1,1000,204,0.597
QHZ-CPZ,60,20:00-21:00,0.005,0,0,-1,204,0.62
QHZ-CPZ,60,20:00-21:00,0.005,1,0,0,204,0.623
QHZ-CPZ,60,20:30-21:30,0.001,-1,0,-1,270,0.456
QHZ-CPZ,60,20:30-21:30,0.001,0,1,-1,270,0.458
QHZ-CPZ,60,20:30-21:30,0.0005,-1,1,-1,270,0.458
QHZ-CPZ,60,20:30-21:30,0.0005,0,0,-1,270,0.46
QHZ-CPZ,60,20:30-21:30,0.0001,-1,1,10,270,0.462
QHZ-CPZ,60,20:30-21:30,0.0001,3,0,0,270,0.463
QHZ-CPZ,60,20:30-21:30,0.005,-1,1,-1,270,0.464
QHZ-CPZ,60,20:30-21:30,0.001,1,1,-1,270,0.465
QHZ-CPZ,60,21:00-22:00,0.001,1,0,-1,121,0.478
QHZ-CPZ,60,21:00-22:00,0.005,2,0,-1,121,0.483
QHZ-CPZ,60,21:00-22:00,0.001,-1,0,1,121,0.487
QHZ-CPZ,60,21:00-22:00,0.005,2,0,0,121,0.492
QHZ-CPZ,60,21:00-22:00,0.005,1,2,-1,121,0.494
QHZ-CPZ,60,21:00-22:00,0.005,2,3,0,121,0.495
QHZ-CPZ,60,21:00-22:00,0.001,2,2,-1,121,0.497
QHZ-CPZ,60,21:00-22:00,0.005,2,3,0,121,0.498
QHZ-CPZ,60,07:30-08:30,0.0001,0,0,1,165,18.007
QHZ-CPZ,60,07:30-08:30,0.01,0,1,1,165,18.064
QHZ-CPZ,60,07:30-08:30,0.0001,0,0,100,165,19.083
QHZ-CPZ,60,07:30-08:30,0.01,0,0,100,165,19.643
QHZ-CPZ,60,07:30-08:30,0.01,0,1,100,165,20.103
QHZ-CPZ,60,07:30-08:30,0.5,0,1,1000,165,20.313
QHZ-CPZ,60,07:30-08:30,0.1,0,1,0,165,20.319
QHZ-CPZ,60,07:30-08:30,0.5,0,1,100,165,20.352
QHZ-CPZ,60,21:30-22:30,0.001,3,3,0,197,0.624
QHZ-CPZ,60,21:30-22:30,0.001,3,3,-1,197,0.629
QHZ-CPZ,60,21:30-22:30,0.005,2,1,-1,197,0.648
QHZ-CPZ,60,21:30-22:30,0.001,2,1,-1,197,0.649
QHZ-CPZ,60,21:30-22:30,0.005,-1,2,0,197,0.653
QHZ-CPZ,60,21:30-22:30,0.0001,3,1,-1,197,0.708
QHZ-CPZ,60,21:30-22:30,0.005,3,2,0,197,0.723
QHZ-CPZ,60,21:30-22:30,0.01,2,3,0,197,0.743
QHZ-CPZ,60,22:00-23:00,0.005,1,0,1,209,0.378
QHZ-CPZ,60,22:00-23:00,0.001,0,1,100,209,0.378
QHZ-CPZ,60,22:00-23:00,0.005,-1,0,1000,209,0.378
QHZ-CPZ,60,22:00-23:00,0.001,-1,0,10,209,0.378
QHZ-CPZ,60,22:00-23:00,0.001,3,0,10,209,0.38
QHZ-CPZ,60,22:00-23:00,0.005,-1,0,100,209,0.381
QHZ-CPZ,60,22:00-23:00,0.005,3,1,10,209,0.381
QHZ-CPZ,60,22:00-23:00,0.001,3,0,1000,209,0.381
XHB-ZJK,60,06:00-07:00,0.005,0,0,1,6,13.839
XHB-ZJK,60,06:00-07:00,0.001,0,1,1,6,13.917
XHB-ZJK,60,06:00-07:00,0.001,0,0,0,6,13.926
XHB-ZJK,60,06:00-07:00,0.05,0,1,-1,6,14.476
XHB-ZJK,60,06:00-07:00,0.1,0,1,1,6,14.643
XHB-ZJK,60,06:00-07:00,0.1,0,1,-1,6,14.882
XHB-ZJK,60,06:00-07:00,0.1,1,3,100,6,15.284
XHB-ZJK,60,06:00-07:00,0.005,2,1,1000,6,15.294
XHB-ZJK,60,08:00-09:00,0.01,0,1,10,170,17.268
XHB-ZJK,60,08:00-09:00,0.001,0,0,0,170,17.691
XHB-ZJK,60,08:00-09:00,0.005,0,0,100,170,17.843
XHB-ZJK,60,08:00-09:00,0.01,0,0,0,170,17.964
XHB-ZJK,60,08:00-09:00,0.001,0,0,1,170,19.408
XHB-ZJK,60,08:00-09:00,0.1,0,0,10,170,19.452
XHB-ZJK,60,08:00-09:00,0.5,0,1,0,170,19.559
XHB-ZJK,60,08:00-09:00,0.1,0,0,-1,170,20.255
XHB-ZJK,60,08:30-09:30,0.01,0,0,1000,185,15.627
XHB-ZJK,60,08:30-09:30,0.01,-1,1,1000,185,16.295
XHB-ZJK,60,08:30-09:30,0.01,1,0,1000,185,16.33
XHB-ZJK,60,08:30-09:30,0.01,1,1,1000,185,16.386
XHB-ZJK,60,08:30-09:30,0.001,0,1,100,185,16.508
XHB-ZJK,60,08:30-09:30,0.001,0,1,0,185,17.103
XHB-ZJK,60,08:30-09:30,0.01,0,1,0,185,17.272
XHB-ZJK,60,08:30-09:30,0.0005,0,0,1,185,17.34
XHB-ZJK,60,09:00-10:00,0.001,0,1,100,248,12.93
XHB-ZJK,60,09:00-10:00,0.001,0,0,100,248,12.965
XHB-ZJK,60,09:00-10:00,0.005,0,1,1000,248,12.968
XHB-ZJK,60,09:00-10:00,0.001,0,0,1000,248,13.008
XHB-ZJK,60,09:00-10:00,0.005,1,0,100,248,13.636
XHB-ZJK,60,09:00-10:00,0.001,-1,0,100,248,14.009
XHB-ZJK,60,09:00-10:00,0.001,2,0,100,248,14.535
XHB-ZJK,60,09:00-10:00,0.01,2,1,100,248,15.086
XHB-ZJK,60,09:30-10:30,0.001,0,1,1000,164,14.285
XHB-ZJK,60,09:30-10:30,0.001,0,1,10,164,15.085
XHB-ZJK,60,09:30-10:30,0.001,0,0,10,164,15.1
XHB-ZJK,60,09:30-10:30,0.1,0,1,10,164,15.684
XHB-ZJK,60,09:30-10:30,0.01,0,0,-1,164,15.836
XHB-ZJK,60,09:30-10:30,0.05,0,0,100,164,17.172
XHB-ZJK,60,09:30-10:30,0.1,0,1,1000,164,17.291
XHB-ZJK,60,09:30-10:30,0.05,0,0,-1,164,17.382
XHB-ZJK,60,10:00-11:00,0.005,0,0,-1,184,11.969
XHB-ZJK,60,10:00-11:00,0.001,0,0,-1,184,12.111
XHB-ZJK,60,10:00-11:00,0.05,0,1,1,184,14.158
XHB-ZJK,60,10:00-11:00,0.5,0,1,1,184,14.234
XHB-ZJK,60,10:00-11:00,0.5,0,0,100,184,15.072
XHB-ZJK,60,10:00-11:00,0.5,0,0,100,184,15.073
XHB-ZJK,60,10:00-11:00,0.1,1,1,100,184,16.325
XHB-ZJK,60,10:00-11:00,0.1,-1,0,100,184,16.352
XHB-ZJK,60,10:30-11:30,0.01,-1,1,100,173,15.303
XHB-ZJK,60,10:30-11:30,0.0005,0,0,1,173,16.837
XHB-ZJK,60,10:30-11:30,0.5,1,0,100,173,17.388
XHB-ZJK,60,10:30-11:30,0.5,1,0,100,173,17.478
XHB-ZJK,60,10:30-11:30,0.0005,0,0,-1,173,17.543
XHB-ZJK,60,10:30-11:30,0.1,-1,1,100,173,17.587
XHB-ZJK,60,10:30-11:30,0.005,0,0,0,173,17.649
XHB-ZJK,60,10:30-11:30,0.1,3,1,100,173,20.888
XHB-ZJK,60,11:00-12:00,0.005,2,1,-1,426,83.831
XHB-ZJK,60,11:00-12:00,0.005,2,1,-1,426,85.805
XHB-ZJK,60,11:00-12:00,0.05,2,0,0,426,93.301
XHB-ZJK,60,11:00-12:00,0.05,1,0,0,426,107.989
XHB-ZJK,60,11:00-12:00,0.5,2,0,0,426,111.217
XHB-ZJK,60,11:00-12:00,0.01,-1,0,-1,426,119.39
XHB-ZJK,60,11:00-12:00,0.001,2,0,0,426,134.28
XHB-ZJK,60,11:00-12:00,0.001,2,2,0,426,134.52
XHB-ZJK,60,06:30-07:30,0.005,0,1,-1,39,13.754
XHB-ZJK,60,06:30-07:30,0.0005,0,0,1,39,13.838
XHB-ZJK,60,06:30-07:30,0.01,0,0,1,39,13.878
XHB-ZJK,60,06:30-07:30,0.0001,0,1,-1,39,13.901
XHB-ZJK,60,06:30-07:30,0.0005,2,0,1000,39,14.761
XHB-ZJK,60,06:30-07:30,0.0001,-1,0,1000,39,14.788
XHB-ZJK,60,06:30-07:30,0.0001,2,1,100,39,14.816
XHB-ZJK,60,06:30-07:30,0.001,0,1,1000,39,14.817
XHB-ZJK,60,11:30-12:30,0.5,0,1,1000,335,15.581
XHB-ZJK,60,11:30-12:30,0.5,0,1,100,335,15.621
XHB-ZJK,60,11:30-12:30,0.1,-1,1,0,335,19.444
XHB-ZJK,60,11:30-12:30,0.5,2,0,1,335,19.527
XHB-ZJK,60,11:30-12:30,0.1,0,1,10,335,19.641
XHB-ZJK,60,11:30-12:30,0.5,2,1,1000,335,19.676
XHB-ZJK,60,11:30-12:30,0.5,1,0,0,335,22.124
XHB-ZJK,60,11:30-12:30,0.5,0,1,10,335,23.022
XHB-ZJK,60,12:00-13:00,0.01,-1,1,1000,244,7.93
XHB-ZJK,60,12:00-13:00,0.01,-1,1,1000,244,7.949
XHB-ZJK,60,12:00-13:00,0.01,1,0,100,244,7.976
XHB-ZJK,60,12:00-13:00,0.005,0,0,0,244,8.408
XHB-ZJK,60,12:00-13:00,0.001,0,1,-1,244,8.49
XHB-ZJK,60,12:00-13:00,0.001,0,1,0,244,8.526
XHB-ZJK,60,12:00-13:00,0.01,0,0,-1,244,8.713
XHB-ZJK,60,12:00-13:00,0.5,0,1,-1,244,9.282
XHB-ZJK,60,12:30-13:30,0.005,0,1,100,165,4.418
XHB-ZJK,60,12:30-13:30,0.005,0,0,100,165,4.425
XHB-ZJK,60,12:30-13:30,0.0001,0,1,1000,165,4.44
XHB-ZJK,60,12:30-13:30,0.01,0,0,1000,165,4.564
XHB-ZJK,60,12:30-13:30,0.001,1,0,1000,165,4.674
XHB-ZJK,60,12:30-13:30,0.0001,-1,0,100,165,4.701
XHB-ZJK,60,12:30-13:30,0.0001,1,0,1000,165,4.704
XHB-ZJK,60,12:30-13:30,0.005,-1,0,1000,165,4.714
XHB-ZJK,60,13:00-14:00,0.001,0,0,0,154,6.532
XHB-ZJK,60,13:00-14:00,0.005,0,1,-1,154,6.552
XHB-ZJK,60,13:00-14:00,0.005,0,1,0,154,6.722
XHB-ZJK,60,13:00-14:00,0.005,0,0,1,154,6.978
XHB-ZJK,60,13:00-14:00,0.01,0,0,1,154,7.192
XHB-ZJK,60,13:00-14:00,0.05,0,0,1,154,7.412
XHB-ZJK,60,13:00-14:00,0.5,0,0,1,154,7.59
XHB-ZJK,60,13:00-14:00,0.1,0,0,-1,154,7.793
XHB-ZJK,60,13:30-14:30,0.01,0,1,-1,229,5.94
XHB-ZJK,60,13:30-14:30,0.05,0,1,10,229,6.746
XHB-ZJK,60,13:30-14:30,0.5,0,1,-1,229,7.229
XHB-ZJK,60,13:30-14:30,0.5,0,1,0,229,7.248
XHB-ZJK,60,13:30-14:30,0.0005,0,1,10,229,8.781
XHB-ZJK,60,13:30-14:30,0.5,1,1,1000,229,8.872
XHB-ZJK,60,13:30-14:30,0.5,-1,1,1000,229,8.875
XHB-ZJK,60,13:30-14:30,0.005,0,2,-1,229,9.525
XHB-ZJK,60,14:00-15:00,0.001,0,0,-1,299,5.555
XHB-ZJK,60,14:00-15:00,0.05,0,1,1,299,5.931
XHB-ZJK,60,14:00-15:00,0.005,2,0,1,299,8.683
XHB-ZJK,60,14:00-15:00,0.01,2,1,0,299,8.908
XHB-ZJK,60,14:00-15:00,0.005,0,3,0,299,8.913
XHB-ZJK,60,14:00-15:00,0.005,0,2,0,299,8.931
XHB-ZJK,60,14:00-15:00,0.01,2,1,0,299,8.958
XHB-ZJK,60,14:00-15:00,0.001,0,2,-1,299,8.988
XHB-ZJK,60,14:30-15:30,0.01,0,0,1,302,5.329
XHB-ZJK,60,14:30-15:30,0.05,0,0,0,302,5.402
XHB-ZJK,60,14:30-15:30,0.05,0,1,1,302,5.479
XHB-ZJK,60,14:30-15:30,0.1,0,1,0,302,5.525
XHB-ZJK,60,14:30-15:30,0.0005,0,0,10,302,5.53
XHB-ZJK,60,14:30-15:30,0.005,0,0,10,302,5.627
XHB-ZJK,60,14:30-15:30,0.01,-1,0,100,302,5.759
XHB-ZJK,60,14:30-15:30,0.5,0,1,100,302,5.808
XHB-ZJK,60,15:00-16:00,0.001,0,0,-1,280,4.896
XHB-ZJK,60,15:00-16:00,0.1,0,0,1000,280,5.165
XHB-ZJK,60,15:00-16:00,0.5,0,1,100,280,5.215
XHB-ZJK,60,15:00-16:00,0.1,-1,0,100,280,5.459
XHB-ZJK,60,15:00-16:00,0.1,-1,0,1000,280,5.488
XHB-ZJK,60,15:00-16:00,0.1,1,1,100,280,5.609
XHB-ZJK,60,15:00-16:00,0.5,1,0,100,280,5.7
XHB-ZJK,60,15:00-16:00,0.05,1,1,1000,280,5.728
XHB-ZJK,60,15:30-16:30,0.001,2,0,1000,209,2.065
XHB-ZJK,60,15:30-16:30,0.0001,2,0,1000,209,2.069
XHB-ZJK,60,15:30-16:30,0.01,2,1,1000,209,2.177
XHB-ZJK,60,15:30-16:30,0.0001,0,0,100,209,2.358
XHB-ZJK,60,15:30-16:30,0.0005,3,1,100,209,2.387
XHB-ZJK,60,15:30-16:30,0.001,3,1,1000,209,2.394
XHB-ZJK,60,15:30-16:30,0.0005,3,1,1000,209,2.396
XHB-ZJK,60,15:30-16:30,0.01,3,1,1000,209,2.504
XHB-ZJK,60,16:00-17:00,0.005,0,0,100,130,2.936
XHB-ZJK,60,16:00-17:00,0.005,0,0,100,130,3.069
XHB-ZJK,60,16:00-17:00,0.01,0,1,1000,130,3.116
XHB-ZJK,60,16:00-17:00,0.01,0,0,100,130,3.212
XHB-ZJK,60,16:00-17:00,0.5,0,1,1,130,3.36
XHB-ZJK,60,16:00-17:00,0.001,0,3,1,130,3.952
XHB-ZJK,60,16:00-17:00,0.001,0,1,10,130,4.205
XHB-ZJK,60,16:00-17:00,0.005,-1,0,0,130,4.239
XHB-ZJK,60,07:00-08:00,0.005,0,1,-1,43,14.32
XHB-ZJK,60,07:00-08:00,0.01,0,0,-1,43,14.342
XHB-ZJK,60,07:00-08:00,0.005,0,1,100,43,14.74
XHB-ZJK,60,07:00-08:00,0.005,0,1,1000,43,14.894
XHB-ZJK,60,07:00-08:00,0.005,1,0,100,43,15.002
XHB-ZJK,60,07:00-08:00,0.01,-1,1,1000,43,15.035
XHB-ZJK,60,07:00-08:00,0.5,0,1,1,43,15.099
XHB-ZJK,60,07:00-08:00,0.01,2,0,10,43,15.691
XHB-ZJK,60,16:30-17:30,0.0001,0,0,-1,218,2.803
XHB-ZJK,60,16:30-17:30,0.0005,0,0,1000,218,2.912
XHB-ZJK,60,16:30-17:30,0.001,0,0,10,218,2.965
XHB-ZJK,60,16:30-17:30,0.0001,0,0,10,218,2.997
XHB-ZJK,60,16:30-17:30,0.001,-1,1,0,218,3.452
XHB-ZJK,60,16:30-17:30,0.001,-1,1,0,218,3.465
XHB-ZJK,60,16:30-17:30,0.005,1,0,-1,218,3.517
XHB-ZJK,60,16:30-17:30,0.0005,-1,0,-1,218,3.523
XHB-ZJK,60,17:00-18:00,0.5,0,1,10,157,1.776
XHB-ZJK,60,17:00-18:00,0.005,0,1,1000,157,2.237
XHB-ZJK,60,17:00-18:00,0.01,0,0,0,157,2.303
XHB-ZJK,60,17:00-18:00,0.1,0,0,10,157,2.316
XHB-ZJK,60,17:00-18:00,0.5,0,0,1,157,2.35
XHB-ZJK,60,17:00-18:00,0.05,0,0,-1,157,2.433
XHB-ZJK,60,17:00-18:00,0.1,0,0,0,157,2.474
XHB-ZJK,60,17:00-18:00,0.001,2,0,-1,157,2.479
XHB-ZJK,60,17:30-18:30,0.005,0,0,1000,89,1.103
XHB-ZJK,60,17:30-18:30,0.005,0,0,1000,89,1.124
XHB-ZJK,60,17:30-18:30,0.0005,0,0,100,89,1.16
XHB-ZJK,60,17:30-18:30,0.0001,3,1,1000,89,1.42
XHB-ZJK,60,17:30-18:30,0.0001,3,0,1000,89,1.456
XHB-ZJK,60,17:30-18:30,0.0001,1,1,100,89,1.527
XHB-ZJK,60,17:30-18:30,0.0005,1,0,100,89,1.536
XHB-ZJK,60,17:30-18:30,0.001,1,1,1000,89,1.537
XHB-ZJK,60,18:00-19:00,0.001,0,0,-1,98,1.374
XHB-ZJK,60,18:00-19:00,0.005,0,1,-1,98,1.421
XHB-ZJK,60,18:00-19:00,0.005,0,1,1,98,1.448
XHB-ZJK,60,18:00-19:00,0.005,0,1,100,98,1.547
XHB-ZJK,60,18:00-19:00,0.005,2,1,1000,98,1.615
XHB-ZJK,60,18:00-19:00,0.01,0,1,-1,98,1.618
XHB-ZJK,60,18:00-19:00,0.005,2,0,100,98,1.636
XHB-ZJK,60,18:00-19:00,0.005,1,0,1000,98,1.655
XHB-ZJK,60,18:30-19:30,0.001,0,0,0,231,1.729
XHB-ZJK,60,18:30-19:30,0.05,0,0,0,231,1.743
XHB-ZJK,60,18:30-19:30,0.1,0,1,-1,231,1.776
XHB-ZJK,60,18:30-19:30,0.001,0,1,-1,231,1.783
XHB-ZJK,60,18:30-19:30,0.005,0,1,0,231,1.834
XHB-ZJK,60,18:30-19:30,0.0005,-1,0,-1,231,1.856
XHB-ZJK,60,18:30-19:30,0.005,-1,1,0,231,1.978
XHB-ZJK,60,18:30-19:30,0.001,1,1,-1,231,2.034
XHB-ZJK,60,19:00-20:00,0.001,1,0,-1,272,1.303
XHB-ZJK,60,19:00-20:00,0.005,0,0,-1,272,1.329
XHB-ZJK,60,19:00-20:00,0.005,-1,1,-1,272,1.337
XHB-ZJK,60,19:00-20:00,0.01,0,0,1,272,1.343
XHB-ZJK,60,19:00-20:00,0.001,-1,1,-1,272,1.346
XHB-ZJK,60,19:00-20:00,0.005,1,0,0,272,1.348
XHB-ZJK,60,19:00-20:00,0.001,1,0,0,272,1.382
XHB-ZJK,60,19:00-20:00,0.001,3,1,-1,272,1.389
XHB-ZJK,60,19:30-20:30,0.0005,-1,1,1,236,0.91
XHB-ZJK,60,19:30-20:30,0.0005,1,1,1,236,0.93
XHB-ZJK,60,19:30-20:30,0.005,-1,1,1,236,0.931
XHB-ZJK,60,19:30-20:30,0.0001,1,1,1,236,0.943
XHB-ZJK,60,19:30-20:30,0.005,3,1,1,236,0.947
XHB-ZJK,60,19:30-20:30,0.0001,2,1,100,236,0.965
XHB-ZJK,60,19:30-20:30,0.005,1,1,10,236,0.981
XHB-ZJK,60,19:30-20:30,0.0005,-1,1,10,236,1.003
XHB-ZJK,60,20:00-21:00,0.001,0,1,100,247,0.639
XHB-ZJK,60,20:00-21:00,0.001,-1,1,100,247,0.642
XHB-ZJK,60,20:00-21:00,0.001,1,1,1000,247,0.643
XHB-ZJK,60,20:00-21:00,0.005,0,0,100,247,0.648
XHB-ZJK,60,20:00-21:00,0.005,2,1,1000,247,0.65
XHB-ZJK,60,20:00-21:00,0.005,2,0,100,247,0.652
XHB-ZJK,60,20:00-21:00,0.001,1,0,10,247,0.657
XHB-ZJK,60,20:00-21:00,0.001,2,1,1000,247,0.669
XHB-ZJK,60,20:30-21:30,0.0005,1,3,0,162,0.549
XHB-ZJK,60,20:30-21:30,0.001,1,2,-1,162,0.555
XHB-ZJK,60,20:30-21:30,0.005,2,2,0,162,0.559
XHB-ZJK,60,20:30-21:30,0.001,2,3,-1,162,0.566
XHB-ZJK,60,20:30-21:30,0.001,2,2,0,162,0.575
XHB-ZJK,60,20:30-21:30,0.001,2,0,1,162,0.582
XHB-ZJK,60,20:30-21:30,0.005,2,1,-1,162,0.604
XHB-ZJK,60,20:30-21:30,0.0005,2,1,-1,162,0.604
XHB-ZJK,60,21:00-22:00,0.005,3,1,1,270,1.328
XHB-ZJK,60,21:00-22:00,0.005,3,1,0,270,1.508
XHB-ZJK,60,21:00-22:00,0.01,3,1,0,270,1.592
XHB-ZJK,60,21:00-22:00,0.005,-1,3,0,270,1.786
XHB-ZJK,60,21:00-22:00,0.1,3,1,-1,270,1.796
XHB-ZJK,60,21:00-22:00,0.05,3,0,0,270,1.848
XHB-ZJK,60,21:00-22:00,0.01,3,3,-1,270,1.953
XHB-ZJK,60,21:00-22:00,0.01,-1,3,1,270,2.055
XHB-ZJK,60,07:30-08:30,0.001,0,0,0,110,18.074
XHB-ZJK,60,07:30-08:30,0.005,0,1,10,110,18.175
